Running test testB on 30 trials each with 10000 reps using a source array of 24 elements.
asForEach, 12747400, 528482304, 525965440, 528482304, 523279160
asForEach, 5836500, 528482304, 523279160, 528482304, 520762040
asForEach, 3543700, 528482304, 520762040, 528482304, 518581512
asForEach, 3224400, 528482304, 518581512, 528482304, 516064392
asForEach, 3051200, 528482304, 516064392, 528482304, 513883648
asForEach, 3031900, 528482304, 513883648, 528482304, 511199672
asForEach, 3413100, 528482304, 511199672, 528482304, 509186056
asForEach, 3457300, 528482304, 509186056, 528482304, 506501888
asForEach, 3056000, 528482304, 506501888, 528482304, 503984768
asForEach, 6241800, 528482304, 503984768, 528482304, 525496296
asForEach, 3849800, 528482304, 525496296, 528482304, 523440080
asForEach, 2235500, 528482304, 523440080, 528482304, 521301992
asForEach, 2028300, 528482304, 521301992, 528482304, 518175736
asForEach, 2025200, 528482304, 518175736, 528482304, 516039696
asForEach, 2028400, 528482304, 516039696, 528482304, 513981376
asForEach, 2049500, 528482304, 513981376, 528482304, 511845336
asForEach, 2004000, 528482304, 511845336, 528482304, 508719080
asForEach, 2367700, 528482304, 508719080, 528482304, 506662864
asForEach, 5795900, 528482304, 506662864, 528482304, 504524776
asForEach, 4639900, 528482304, 504524776, 528482304, 501398544
asForEach, 5428200, 528482304, 501398544, 528482304, 499262528
asForEach, 5275900, 528482304, 499262528, 528482304, 497204160
asForEach, 3730800, 528482304, 497204160, 528482304, 495068144
asForEach, 3441400, 528482304, 495068144, 528482304, 493009936
asForEach, 3464800, 528482304, 493009936, 528482304, 490873920
asForEach, 5378100, 528482304, 490873920, 528482304, 487747640
asForEach, 3308800, 528482304, 487747640, 528482304, 485691344
asForEach, 2841800, 528482304, 485691344, 528482304, 483553336
asForEach, 2664400, 528482304, 483553336, 528482304, 481497040
asForEach, 3419300, 528482304, 481497040, 528482304, 479359032
