Running test testB on 30 trials each with 10000 reps using a source array of 4 elements.
asForEach, 9083000, 528482304, 525965408, 528482304, 524455384
asForEach, 4958300, 528482304, 524288000, 528482304, 522775904
asForEach, 2867100, 528482304, 522775904, 528482304, 520762512
asForEach, 2324300, 528482304, 520762512, 528482304, 519588304
asForEach, 2172000, 528482304, 519588304, 528482304, 517574912
asForEach, 2116200, 528482304, 517574912, 528482304, 516064864
asForEach, 2203100, 528482304, 516064864, 528482304, 514387320
asForEach, 2053300, 528482304, 514387320, 528482304, 512877272
asForEach, 1963800, 528482304, 512877272, 528482304, 511199672
asForEach, 1906200, 528482304, 511199672, 528482304, 509689664
asForEach, 2122900, 528482304, 509689664, 528482304, 508179616
asForEach, 2113700, 528482304, 508179616, 528482304, 506502048
asForEach, 1979200, 528482304, 506502048, 528482304, 504992000
asForEach, 2043800, 528482304, 504992000, 528482304, 503481952
asForEach, 5179800, 528482304, 503481952, 528482304, 525418480
asForEach, 1315300, 528482304, 525418480, 528482304, 524350480
asForEach, 1423500, 528482304, 524350480, 528482304, 522292192
asForEach, 1482100, 528482304, 522292192, 528482304, 521224168
asForEach, 1767000, 528482304, 521224168, 528482304, 519167936
asForEach, 2382100, 528482304, 519167936, 528482304, 518097888
asForEach, 1206000, 528482304, 518097888, 528482304, 515961864
asForEach, 1922000, 528482304, 515961864, 528482304, 514973632
asForEach, 1617200, 528482304, 514973632, 528482304, 512835568
asForEach, 1112700, 528482304, 512835568, 528482304, 511767568
asForEach, 1144100, 528482304, 511767568, 528482304, 509709280
asForEach, 1083500, 528482304, 509709280, 528482304, 508641256
asForEach, 1091800, 528482304, 508641256, 528482304, 506585024
asForEach, 1118700, 528482304, 506585024, 528482304, 505514984
asForEach, 1132800, 528482304, 505514984, 528482304, 503378960
asForEach, 1105200, 528482304, 503378960, 528482304, 502390720
