Running test testB on 30 trials each with 10000 reps using a source array of 8 elements.
asForEach, 10963600, 528482304, 525965424, 528482304, 524288000
asForEach, 5863100, 528482304, 523782608, 528482304, 522272600
asForEach, 2660900, 528482304, 522272600, 528482304, 520259144
asForEach, 2584600, 528482304, 520259144, 528482304, 518581640
asForEach, 2637200, 528482304, 518581640, 528482304, 517071544
asForEach, 2453400, 528482304, 517071544, 528482304, 515394000
asForEach, 2844800, 528482304, 515394000, 528482304, 513380544
asForEach, 2359600, 528482304, 513380544, 528482304, 511870448
asForEach, 2520200, 528482304, 511870448, 528482304, 509689664
asForEach, 2438300, 528482304, 509689664, 528482304, 508179568
asForEach, 3861500, 528482304, 508179568, 528482304, 506502064
asForEach, 4481700, 528482304, 506502064, 528482304, 504488608
asForEach, 6564900, 528482304, 504488608, 528482304, 526482448
asForEach, 1936000, 528482304, 526482448, 528482304, 525414464
asForEach, 1413400, 528482304, 525414464, 528482304, 523358176
asForEach, 1384500, 528482304, 523358176, 528482304, 521220176
asForEach, 1368600, 528482304, 521220176, 528482304, 520152192
asForEach, 1581000, 528482304, 520152192, 528482304, 518093856
asForEach, 1122000, 528482304, 518093856, 528482304, 515957880
asForEach, 1436000, 528482304, 515957880, 528482304, 514969568
asForEach, 1404900, 528482304, 514969568, 528482304, 512831600
asForEach, 1354500, 528482304, 512831600, 528482304, 510775264
asForEach, 1331200, 528482304, 510775264, 528482304, 509705224
asForEach, 1355700, 528482304, 509705224, 528482304, 507569288
asForEach, 1383600, 528482304, 507569288, 528482304, 505510928
asForEach, 1540100, 528482304, 505510928, 528482304, 504442968
asForEach, 1325900, 528482304, 504442968, 528482304, 502386656
asForEach, 2037200, 528482304, 502386656, 528482304, 500248688
asForEach, 2813900, 528482304, 500248688, 528482304, 499180736
asForEach, 1445500, 528482304, 499180736, 528482304, 497122320
