Running test testB on 30 trials each with 10000 reps using a source array of 12 elements.
asForEach, 11059000, 528482304, 525964936, 528482304, 523782584
asForEach, 5585000, 528482304, 523782584, 528482304, 521769096
asForEach, 3397900, 528482304, 521769096, 528482304, 520258984
asForEach, 2745100, 528482304, 520258984, 528482304, 518078160
asForEach, 2638400, 528482304, 518078160, 528482304, 516064672
asForEach, 2511100, 528482304, 516064672, 528482304, 514387320
asForEach, 3120900, 528482304, 514387320, 528482304, 512373960
asForEach, 2583600, 528482304, 512373960, 528482304, 510192920
asForEach, 2554100, 528482304, 510192920, 528482304, 508682800
asForEach, 2527500, 528482304, 508682800, 528482304, 506502056
asForEach, 2736700, 528482304, 506502056, 528482304, 504488696
asForEach, 5830500, 528482304, 504488696, 528482304, 526543880
asForEach, 2024200, 528482304, 526543880, 528482304, 524407872
asForEach, 1705600, 528482304, 524407872, 528482304, 522349576
asForEach, 1527800, 528482304, 522349576, 528482304, 521281568
asForEach, 1644700, 528482304, 521281568, 528482304, 519225328
asForEach, 1496400, 528482304, 519225328, 528482304, 517087272
asForEach, 1870400, 528482304, 517087272, 528482304, 515031024
asForEach, 1621400, 528482304, 515031024, 528482304, 512892968
asForEach, 2740200, 528482304, 512892968, 528482304, 511824968
asForEach, 1372900, 528482304, 511824968, 528482304, 509766672
asForEach, 1388800, 528482304, 509766672, 528482304, 507630664
asForEach, 1564300, 528482304, 507630664, 528482304, 505572368
asForEach, 1363700, 528482304, 505572368, 528482304, 503436392
asForEach, 1407300, 528482304, 503436392, 528482304, 502448112
asForEach, 2238900, 528482304, 502448112, 528482304, 500310056
asForEach, 2507300, 528482304, 500310056, 528482304, 498253808
asForEach, 1675000, 528482304, 498253808, 528482304, 496115784
asForEach, 1694300, 528482304, 496115784, 528482304, 495047784
asForEach, 1639000, 528482304, 495047784, 528482304, 492989456
