Running test testB on 30 trials each with 10000 reps using a source array of 9 elements.
asForEach, 10267500, 528482304, 525965424, 528482304, 524288000
asForEach, 4816300, 528482304, 523781528, 528482304, 522271464
asForEach, 2923600, 528482304, 522271464, 528482304, 520258016
asForEach, 2513500, 528482304, 520258016, 528482304, 518581544
asForEach, 2778900, 528482304, 518581544, 528482304, 516568104
asForEach, 2420200, 528482304, 516568104, 528482304, 514890608
asForEach, 2752700, 528482304, 514890608, 528482304, 512877168
asForEach, 3189000, 528482304, 512877168, 528482304, 511199672
asForEach, 2449200, 528482304, 511199672, 528482304, 509186232
asForEach, 2387100, 528482304, 509186232, 528482304, 507510784
asForEach, 2475300, 528482304, 507510784, 528482304, 505495264
asForEach, 2304600, 528482304, 505495264, 528482304, 503481816
asForEach, 5899800, 528482304, 503481816, 528482304, 525430808
asForEach, 2397400, 528482304, 525430808, 528482304, 524362792
asForEach, 1401100, 528482304, 524362792, 528482304, 522304480
asForEach, 1432500, 528482304, 522304480, 528482304, 520168488
asForEach, 1407800, 528482304, 520168488, 528482304, 518110216
asForEach, 1439000, 528482304, 518110216, 528482304, 517042200
asForEach, 1435300, 528482304, 517042200, 528482304, 514985936
asForEach, 1717300, 528482304, 514985936, 528482304, 512847888
asForEach, 1401500, 528482304, 512847888, 528482304, 510791632
asForEach, 1408400, 528482304, 510791632, 528482304, 509721568
asForEach, 1273800, 528482304, 509721568, 528482304, 507585560
asForEach, 1276100, 528482304, 507585560, 528482304, 505527264
asForEach, 1278400, 528482304, 505527264, 528482304, 503391288
asForEach, 1285300, 528482304, 503391288, 528482304, 502403024
asForEach, 2128800, 528482304, 502403024, 528482304, 500264968
asForEach, 2194900, 528482304, 500264968, 528482304, 498208720
asForEach, 2281800, 528482304, 498208720, 528482304, 496070672
asForEach, 2224100, 528482304, 496070672, 528482304, 495002696
