Running test testA on 30 trials each with 10000 reps using a source array of 9 elements.
asCollector, 23231600, 528482304, 525965408, 528482304, 523279240
asCollector, 7078000, 528482304, 523279240, 528482304, 520259104
asCollector, 4569800, 528482304, 520259104, 528482304, 517574936
asCollector, 3844400, 528482304, 517574936, 528482304, 515393976
asCollector, 4948800, 528482304, 515393976, 528482304, 512373872
asCollector, 5828100, 528482304, 512373872, 528482304, 509689672
asCollector, 4271600, 528482304, 509689672, 528482304, 507005392
asCollector, 3403400, 528482304, 507005392, 528482304, 504488624
asCollector, 6271000, 528482304, 504488624, 528482304, 525443088
asCollector, 1749000, 528482304, 525443088, 528482304, 523386816
asCollector, 1349100, 528482304, 523386816, 528482304, 521248784
asCollector, 877100, 528482304, 521248784, 528482304, 519192512
asCollector, 905600, 528482304, 519192512, 528482304, 518122472
asCollector, 901600, 528482304, 518122472, 528482304, 515986504
asCollector, 904200, 528482304, 515986504, 528482304, 513928168
asCollector, 986900, 528482304, 513928168, 528482304, 511792200
asCollector, 905800, 528482304, 511792200, 528482304, 509733864
asCollector, 1095700, 528482304, 509733864, 528482304, 507597896
asCollector, 997000, 528482304, 507597896, 528482304, 505539560
asCollector, 961100, 528482304, 505539560, 528482304, 503403592
asCollector, 1131100, 528482304, 503403592, 528482304, 501345256
asCollector, 2084500, 528482304, 501345256, 528482304, 499209288
asCollector, 1691600, 528482304, 499209288, 528482304, 497150952
asCollector, 1863700, 528482304, 497150952, 528482304, 496082968
asCollector, 1769600, 528482304, 496082968, 528482304, 494026688
asCollector, 1716900, 528482304, 494026688, 528482304, 491888656
asCollector, 2745500, 528482304, 491888656, 528482304, 489832384
asCollector, 2357700, 528482304, 489832384, 528482304, 487694304
asCollector, 1972300, 528482304, 487694304, 528482304, 485638080
asCollector, 2367700, 528482304, 485638080, 528482304, 483500000
