Running test testA on 30 trials each with 10000 reps using a source array of 24 elements.
asCollector, 29134100, 528482304, 525965424, 528482304, 520093696
asCollector, 9446100, 528482304, 519587296, 528482304, 513883608
asCollector, 8496500, 528482304, 513883608, 528482304, 507675448
asCollector, 9452600, 528482304, 507675448, 528482304, 526531512
asCollector, 3301500, 528482304, 526531512, 528482304, 520201312
asCollector, 3054300, 528482304, 520201312, 528482304, 515018704
asCollector, 3052200, 528482304, 515018704, 528482304, 508686456
asCollector, 2899000, 528482304, 508686456, 528482304, 503424192
asCollector, 4899700, 528482304, 503424192, 528482304, 497171504
asCollector, 5251700, 528482304, 497171504, 528482304, 491909240
asCollector, 8044200, 528482304, 491909240, 528482304, 486646976
asCollector, 8207300, 528482304, 486646976, 528482304, 480394288
asCollector, 5695200, 528482304, 480394288, 528482304, 475132024
asCollector, 7017600, 528482304, 475132024, 528482304, 523454224
asCollector, 2968700, 528482304, 523454224, 528482304, 517160720
asCollector, 2905800, 528482304, 517160720, 528482304, 512966416
asCollector, 2932500, 528482304, 512966416, 528482304, 506677008
asCollector, 2882600, 528482304, 506677008, 528482304, 500383504
asCollector, 4654900, 528482304, 500383504, 528482304, 496189200
asCollector, 4270000, 528482304, 496189200, 528482304, 489899792
asCollector, 4678100, 528482304, 489899792, 528482304, 483606288
asCollector, 3529000, 528482304, 483606288, 528482304, 479411984
asCollector, 4211600, 528482304, 479411984, 528482304, 473122576
asCollector, 3470200, 528482304, 473122576, 528482304, 468928272
asCollector, 5220200, 528482304, 468928272, 528482304, 462634768
asCollector, 5860100, 528482304, 462634768, 528482304, 458440464
asCollector, 5412000, 528482304, 458440464, 528482304, 452151056
asCollector, 6663600, 528482304, 452151056, 528482304, 447956752
asCollector, 5796500, 528482304, 447956752, 528482304, 441663248
asCollector, 4975500, 528482304, 441663248, 528482304, 435373840
