Running test testA on 30 trials each with 10000 reps using a source array of 8 elements.
asCollector, 18649400, 528482304, 525965432, 528482304, 523279280
asCollector, 8166600, 528482304, 523279280, 528482304, 520259224
asCollector, 4009300, 528482304, 520259224, 528482304, 517574912
asCollector, 5858000, 528482304, 517574912, 528482304, 515394000
asCollector, 4654600, 528482304, 515394000, 528482304, 512373896
asCollector, 5736600, 528482304, 512373896, 528482304, 509689672
asCollector, 4260200, 528482304, 509689672, 528482304, 507005368
asCollector, 3681300, 528482304, 507005368, 528482304, 504488600
asCollector, 5418900, 528482304, 504488600, 528482304, 525422656
asCollector, 1667000, 528482304, 525422656, 528482304, 523366384
asCollector, 1138900, 528482304, 523366384, 528482304, 521228360
asCollector, 826000, 528482304, 521228360, 528482304, 519172080
asCollector, 843500, 528482304, 519172080, 528482304, 517034048
asCollector, 858000, 528482304, 517034048, 528482304, 514977776
asCollector, 857300, 528482304, 514977776, 528482304, 512839696
asCollector, 863200, 528482304, 512839696, 528482304, 511771680
asCollector, 853200, 528482304, 511771680, 528482304, 509713408
asCollector, 810500, 528482304, 509713408, 528482304, 507577424
asCollector, 1064900, 528482304, 507577424, 528482304, 505519128
asCollector, 844600, 528482304, 505519128, 528482304, 503383144
asCollector, 1282100, 528482304, 503383144, 528482304, 501324800
asCollector, 1998600, 528482304, 501324800, 528482304, 499188768
asCollector, 1987600, 528482304, 499188768, 528482304, 497130496
asCollector, 1893900, 528482304, 497130496, 528482304, 494994512
asCollector, 1780200, 528482304, 494994512, 528482304, 492936216
asCollector, 1667400, 528482304, 492936216, 528482304, 490800232
asCollector, 1824900, 528482304, 490800232, 528482304, 488741888
asCollector, 1775900, 528482304, 488741888, 528482304, 487673872
asCollector, 1791000, 528482304, 487673872, 528482304, 485617648
asCollector, 1747300, 528482304, 485617648, 528482304, 483479616
