Running test testA on 30 trials each with 10000 reps using a source array of 90 elements.
asCollector, 50415900, 528482304, 525964936, 528482304, 510192680
asCollector, 16846800, 528482304, 509688328, 528482304, 518171544
asCollector, 8135000, 528482304, 518171544, 528482304, 502464512
asCollector, 17670100, 528482304, 502464512, 528482304, 486675096
asCollector, 24580000, 528482304, 486675096, 528482304, 525499312
asCollector, 27960300, 528482304, 525499312, 528482304, 510821296
asCollector, 13946100, 528482304, 510821296, 528482304, 494044080
asCollector, 8057300, 528482304, 494044080, 528482304, 479361968
asCollector, 9921600, 528482304, 479361968, 528482304, 462584752
asCollector, 15574700, 528482304, 462584752, 528482304, 447906736
asCollector, 30856700, 528482304, 447906736, 528482304, 433224624
asCollector, 16888900, 528482304, 433224624, 528482304, 416447408
asCollector, 15043500, 528482304, 416447408, 528482304, 401769392
asCollector, 14810700, 528482304, 401769392, 528482304, 387087280
asCollector, 14874500, 528482304, 387087280, 528482304, 370310064
asCollector, 15086500, 528482304, 370310064, 528482304, 355632048
asCollector, 15071600, 528482304, 355632048, 528482304, 340949936
asCollector, 13871200, 528482304, 340949936, 528482304, 326271920
asCollector, 13857800, 528482304, 326271920, 528482304, 309494704
asCollector, 14690200, 528482304, 309494704, 528482304, 294812592
asCollector, 15356900, 528482304, 294812592, 528482304, 280134576
asCollector, 15165300, 528482304, 280134576, 528482304, 265452464
asCollector, 14906800, 528482304, 265452464, 528482304, 248675248
asCollector, 14779700, 528482304, 248675248, 528482304, 233997232
asCollector, 14285500, 528482304, 233997232, 528482304, 219315120
asCollector, 10885200, 528482304, 219315120, 528482304, 515058912
asCollector, 7248400, 528482304, 515058912, 528482304, 498281696
asCollector, 7261100, 528482304, 498281696, 528482304, 483599584
asCollector, 7095800, 528482304, 483599584, 528482304, 468921568
asCollector, 8625300, 528482304, 468921568, 528482304, 454239456
