Running test testA on 30 trials each with 10000 reps using a source array of 4 elements.
asCollector, 18035700, 528482304, 525965424, 528482304, 523279240
asCollector, 7400100, 528482304, 523279240, 528482304, 520259104
asCollector, 3687400, 528482304, 520259104, 528482304, 517574944
asCollector, 5668000, 528482304, 517574944, 528482304, 515394000
asCollector, 4957500, 528482304, 515394000, 528482304, 512373920
asCollector, 4349400, 528482304, 512373920, 528482304, 509689640
asCollector, 3545500, 528482304, 509689640, 528482304, 507005392
asCollector, 3260900, 528482304, 507005392, 528482304, 504488624
asCollector, 6161700, 528482304, 504488624, 528482304, 526494760
asCollector, 1713200, 528482304, 526494760, 528482304, 524358776
asCollector, 707900, 528482304, 524358776, 528482304, 522300432
asCollector, 665500, 528482304, 522300432, 528482304, 520164400
asCollector, 669000, 528482304, 520164400, 528482304, 518106128
asCollector, 693000, 528482304, 518106128, 528482304, 515970144
asCollector, 1064900, 528482304, 515970144, 528482304, 513911848
asCollector, 696600, 528482304, 513911848, 528482304, 512843856
asCollector, 617000, 528482304, 512843856, 528482304, 510787584
asCollector, 624600, 528482304, 510787584, 528482304, 508649552
asCollector, 635200, 528482304, 508649552, 528482304, 506593280
asCollector, 619800, 528482304, 506593280, 528482304, 504455248
asCollector, 621100, 528482304, 504455248, 528482304, 502398976
asCollector, 1521500, 528482304, 502398976, 528482304, 500260944
asCollector, 1629600, 528482304, 500260944, 528482304, 498204672
asCollector, 1781300, 528482304, 498204672, 528482304, 496066640
asCollector, 1835300, 528482304, 496066640, 528482304, 494010368
asCollector, 1772400, 528482304, 494010368, 528482304, 491872336
asCollector, 1558000, 528482304, 491872336, 528482304, 490804352
asCollector, 1560300, 528482304, 490804352, 528482304, 488746024
asCollector, 1508200, 528482304, 488746024, 528482304, 486610056
asCollector, 1435000, 528482304, 486610056, 528482304, 484551720
